id,host_id,host_name,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
4523324,20019392,Shirley,40.73337,-73.98828,Private room,2,109,2019-06-21,2.15,1,336,200
30020090,225646557,Mike,40.839009999999995,-73.93802,Entire home/apt,2,18,2019-07-01,2.56,1,171,199
22545850,3720764,Emmet,40.69207,-73.96021,Private room,5,3,2018-11-25,0.36,1,0,60
1655880,8778889,Steven,40.74096,-73.9927,Entire home/apt,1,0,,,1,0,1200
22082903,156047478,Doron,40.8048,-73.94951,Entire home/apt,30,8,2019-06-13,0.47,2,216,91
19164752,71864947,Jure,40.84393,-73.93979,Entire home/apt,5,11,2019-03-21,0.47,1,22,100
803237,3642035,Arsenio,40.67504,-73.95273,Entire home/apt,4,6,2019-01-02,0.08,1,250,250
12174580,22887864,Simone,40.67989,-73.91816999999999,Entire home/apt,2,76,2019-06-24,1.93,1,160,325
4623622,22506665,William,40.64571,-74.07835,Entire home/apt,1,0,,,1,364,1000
33273525,24204269,Alexis,40.67953,-73.97334000000001,Private room,20,1,2019-05-09,0.49,1,0,70
21950963,50414933,Charlie,40.76321,-73.98775,Entire home/apt,5,5,2019-04-22,0.27,1,1,160
9366707,48601058,Marc,40.727109999999996,-73.99198,Entire home/apt,2,24,2019-06-23,1.69,1,0,296
35941974,269822492,Оксана,40.74497,-73.9844,Entire home/apt,7,0,,,1,199,290
23598012,60163700,Dee,40.82325,-73.95243,Private room,14,12,2018-12-01,0.82,4,0,46
32288165,96589640,Alberto,40.79658,-73.93284,Entire home/apt,7,0,,,1,178,128
22305350,335016,Theresa,40.70398,-73.92403,Private room,2,7,2018-08-13,0.38,1,0,29
1897001,9854533,Izzy,40.75463,-73.97062,Entire home/apt,5,33,2018-03-31,0.49,1,36,399
13601777,68890,Paula,40.68786,-73.95688,Entire home/apt,1,10,2018-06-14,0.28,3,365,1000
22584507,1653265,Allen,40.71136,-73.9534,Private room,1,0,,,1,0,50
9786182,26627436,Mike,40.81602,-73.94315999999999,Private room,28,42,2018-08-19,1.0,1,16,29
23575358,165135574,Kam,40.736290000000004,-73.98753,Entire home/apt,6,10,2019-07-02,0.65,1,43,165
28333941,199245226,Alison,40.67597,-73.94856999999999,Private room,4,3,2019-01-01,0.3,1,0,175
14094480,4325334,Nikita,40.78992,-73.94888,Entire home/apt,2,5,2016-08-28,0.14,1,0,150
4148088,11950557,Loni & Russ,40.80709,-73.94951999999999,Entire home/apt,2,232,2019-06-23,4.01,1,192,135
23629119,32130349,Michael,40.718759999999996,-73.94341,Private room,1,0,,,1,0,50
14744794,91874222,Laura,40.82475,-73.9507,Private room,1,4,2017-08-20,0.16,1,0,53
23709995,153390633,Michelle,40.71735,-73.99956,Entire home/apt,1,73,2019-06-27,4.54,1,183,80
15129261,25237492,Juliana,40.76095,-73.96143000000001,Entire home/apt,30,10,2018-10-22,0.34,34,277,110
28689388,9808087,Emil,40.773790000000005,-73.91875,Entire home/apt,3,13,2019-06-24,1.39,1,0,95
27892770,31967085,Dalva,40.75428,-73.93323000000001,Private room,4,23,2019-06-27,2.21,1,8,64
5470350,1340207,Deena,40.815740000000005,-73.94877,Private room,2,5,2016-09-19,0.1,1,0,80
7206401,17383399,Catlin,40.86755,-73.92336,Entire home/apt,1,0,,,1,0,175
24967765,103152379,Kate,40.76195,-73.96056,Entire home/apt,3,22,2019-07-01,1.58,1,329,199
34569023,260821048,Saba,40.70732,-73.90896,Private room,1,20,2019-07-06,10.17,2,258,48
31835627,152895936,Matsuko,40.73538,-73.87892,Private room,28,0,,,1,0,34
848170,4428278,Rohit,40.64651,-73.97662,Entire home/apt,4,20,2017-09-10,0.26,1,0,100
11739071,61391963,Corporate Housing,40.75639,-73.96593,Entire home/apt,30,3,2019-05-31,0.19,91,357,142
12796750,69702850,Michael,40.72453,-73.95529,Entire home/apt,7,0,,,1,0,195
21868424,6938506,Karina,40.678709999999995,-73.9678,Private room,1,14,2019-06-10,0.71,1,0,60
16374376,27275952,Andrew,40.695840000000004,-73.98465999999999,Entire home/apt,4,0,,,2,102,285
2061725,4601412,Mia,40.6922,-73.92399,Private room,2,226,2019-06-30,3.42,2,164,60
32308243,241523602,Mary,40.66854,-73.95857,Entire home/apt,2,9,2019-06-25,4.5,1,0,100
262343,1376385,Lauren,40.72087,-73.99022,Entire home/apt,31,59,2019-06-06,0.63,1,27,153
3946201,5650180,Jessica,40.74471,-73.88075,Private room,30,20,2018-11-09,0.34,2,188,45
29946107,3662048,Daphne,40.67948,-73.99531,Entire home/apt,6,14,2019-06-21,1.84,1,14,147
26860883,50951460,Sydney,40.8275,-73.94323,Private room,1,14,2019-06-19,1.35,1,310,60
15085230,5437444,Panthea,40.854009999999995,-73.86594000000001,Entire home/apt,7,24,2018-08-24,0.71,1,0,76
20182193,50740281,Jake,40.73686,-73.99349000000001,Entire home/apt,5,0,,,1,0,175
20193830,1294005,Peter,40.68828,-73.96215,Entire home/apt,2,5,2018-06-30,0.22,1,0,450
8931373,719497,Cinjon,40.81425,-73.9516,Private room,3,0,,,1,0,75
22160759,93691661,Rachel,40.83515,-73.94226,Private room,2,67,2019-06-15,3.54,2,20,50
19241855,18515933,Maddie,40.70565,-73.92492,Private room,2,10,2018-11-12,0.4,1,18,70
602070,2640845,Zach,40.72188,-73.94963,Entire home/apt,5,38,2019-05-06,0.45,1,20,128
18188958,611109,Alexandra,40.70743,-73.96625,Entire home/apt,1,26,2019-07-06,1.01,2,192,224
6705606,35103206,Anthony And Laura,40.7262,-73.8672,Entire home/apt,3,3,2017-08-29,0.09,1,0,86
17381819,43682230,Eric,40.72056,-73.98539,Entire home/apt,2,2,2017-09-22,0.09,1,180,325
2069359,347642,Jullien,40.67828,-73.92965,Private room,3,130,2019-06-10,2.0,3,220,80
14167624,8671553,Sophia,40.79356,-73.94164,Entire home/apt,7,0,,,1,0,95
35071302,264143491,Alex,40.73108,-74.00114,Entire home/apt,1,7,2019-07-01,5.12,1,185,500
25356602,123506305,Kisha,40.667320000000004,-73.77813,Private room,1,6,2019-05-26,0.45,3,365,60
8555872,44924546,Hayes,40.684979999999996,-73.97856,Private room,1,241,2019-06-24,5.42,4,4,74
22817544,4035432,Lisa,40.66013,-73.98649,Private room,2,9,2018-08-03,0.59,1,0,100
4941771,25468442,Alexandra,40.67273,-73.96361,Entire home/apt,2,34,2017-12-26,0.64,1,0,125
35238691,76273640,Dani,40.70478,-73.93851,Private room,7,1,2019-06-08,1.0,1,97,95
29816922,196058543,美德,40.719879999999996,-73.83922,Shared room,3,24,2019-07-02,3.13,5,236,35
36341389,59333822,Odehyah,40.684709999999995,-73.92627,Private room,2,0,,,1,356,75
32866678,219517861,Sonder (NYC),40.74896,-73.97521,Entire home/apt,29,0,,,327,330,212
25803944,119669058,Melissa,40.6944,-73.95506,Private room,2,18,2019-06-17,1.63,34,0,60
33376343,6206040,Linda,40.69058,-73.93068000000001,Private room,2,8,2019-07-02,2.93,8,250,49
489365,2420670,Carter,40.71689,-73.95706,Entire home/apt,3,203,2019-06-27,2.85,1,38,226
30685991,2019933,Nathan,40.73578,-73.95369000000001,Entire home/apt,4,3,2019-03-25,0.43,1,321,200
1112407,6105036,George,40.80477,-73.9512,Entire home/apt,4,37,2019-06-23,0.49,3,314,158
826690,4289240,Lucy,40.679190000000006,-73.97191,Entire home/apt,4,0,,,1,83,4000
8470281,31469635,Ricky,40.82497,-73.94595,Private room,1,1,2019-01-01,0.16,2,363,60
33987747,102287310,Vera,40.76704,-73.98646,Entire home/apt,3,0,,,3,358,199
33089083,249030378,Gloria,40.68965,-73.92908,Entire home/apt,4,13,2019-07-03,3.71,1,161,110
32203689,241458287,Leandro,40.81098,-73.91814000000001,Entire home/apt,2,15,2019-06-18,3.26,1,51,65
15896468,2089329,Emanuele,40.79084,-73.93961999999999,Entire home/apt,3,6,2019-01-06,0.22,1,0,250
11549838,697442,Chris And Zach,40.64885,-73.94681,Private room,1,206,2019-07-07,5.2,3,89,57
4768982,7182609,Hannah,40.70016,-73.91572,Private room,12,0,,,1,0,45
28109059,103411445,Nina,40.67613,-73.94578,Private room,2,25,2019-06-25,3.07,1,60,59
29683957,18283992,Hannah,40.719,-73.96419,Entire home/apt,2,2,2019-04-14,0.33,1,0,250
1777197,2793778,Fernando,40.71697,-73.83396,Shared room,5,63,2019-05-19,0.91,5,19,75
21185448,10714931,Nick,40.67335,-73.95391,Private room,15,21,2019-06-30,1.44,4,67,37
16280020,14683530,Ivy,40.79507,-73.94248,Entire home/apt,5,8,2018-12-31,0.26,1,19,200
3703805,6932160,Terry,40.66935,-73.9485,Private room,5,27,2018-10-25,0.7,1,365,99
3891370,20136355,Aalap,40.722409999999996,-73.99592,Entire home/apt,4,3,2015-09-13,0.05,1,0,200
35285908,118375910,David,40.6821,-73.95279000000001,Private room,7,0,,,1,0,80
16194421,42734669,Rebecca,40.7155,-73.99198,Entire home/apt,20,4,2017-10-09,0.13,1,0,120
22278896,31069102,Cj,40.67989,-74.00818000000001,Entire home/apt,5,28,2019-04-09,1.53,1,0,110
19209436,87259106,Vaughn,40.80995,-73.94485,Entire home/apt,3,24,2018-01-15,0.96,1,0,102
29858182,216456504,Annick,40.894290000000005,-73.84392,Private room,1,26,2019-07-01,3.21,3,363,49
27523125,40511430,Chris,40.697829999999996,-73.85221,Private room,2,53,2019-07-01,5.28,1,108,70
18527437,2266961,Florian,40.69942,-73.90968000000001,Entire home/apt,3,3,2018-01-03,0.12,1,0,120
7817350,38301594,Shana,40.774409999999996,-73.95692,Private room,1,0,,,2,0,100
3887138,176285,Ari,40.6742,-73.96639,Entire home/apt,7,2,2015-06-24,0.03,1,0,200
28958526,176231758,Brett,40.71717,-73.99815,Entire home/apt,2,26,2019-06-24,2.8,1,267,240
10710179,45085848,Joel & Renee,40.72999,-73.98275,Private room,3,72,2019-06-23,1.79,1,133,80
27816015,210054677,Mofizur,40.74822,-73.90590999999999,Entire home/apt,1,33,2019-07-07,3.2,1,95,125
29706750,187496935,Marie,40.71024,-73.95834,Entire home/apt,2,8,2019-01-02,1.0,1,5,200
5117339,26446036,Buddy,40.78648,-73.9692,Private room,2,78,2019-06-02,1.68,1,0,135
21909717,65493699,Dan Hua,40.75731,-73.85785,Entire home/apt,2,3,2018-01-02,0.15,1,0,143
32182464,200380610,Pranjal,40.744679999999995,-74.00157,Entire home/apt,90,0,,,65,364,382
34959442,1692055,Dayne,40.795120000000004,-73.94454,Shared room,1,1,2019-06-10,1.0,1,81,50
4787386,24678971,Nir,40.724540000000005,-73.98688,Private room,1,41,2016-07-24,0.77,1,0,175
30767367,230192510,Zach,40.696290000000005,-73.97447,Private room,30,0,,,25,341,48
10537651,2650644,Bianca,40.81306,-73.94141,Entire home/apt,7,12,2019-01-19,0.33,1,38,70
23632578,3717633,Tony,40.751290000000004,-73.99561,Entire home/apt,2,32,2019-06-23,2.02,1,47,185
22407448,16057852,Stacy,40.711940000000006,-74.00704,Entire home/apt,4,0,,,1,0,240
34718504,6674394,Eri,40.79419,-73.9735,Private room,2,1,2019-06-25,1.0,1,342,180
4507262,2282450,Philip,40.73553,-74.00546,Entire home/apt,2,21,2018-05-02,0.41,2,173,247
32541300,148102066,Beauty,40.69278,-73.94372,Private room,1,33,2019-07-04,7.17,4,298,55
32668812,88437224,Laura,40.63916,-74.02175,Private room,2,0,,,1,0,40
28181405,11099966,James,40.82175,-73.95109000000001,Private room,2,57,2019-06-28,5.9,2,13,57
8672280,4068325,Regina,40.75594,-73.96874,Entire home/apt,3,8,2019-06-16,0.19,1,1,250
31906580,2707591,Lívia,40.70754,-73.94228000000001,Private room,1,6,2019-07-01,1.28,1,200,95
3629217,10262649,Andrew,40.68779,-73.90521,Entire home/apt,2,41,2016-01-25,0.69,2,0,170
30908379,230481249,Yocasta,40.80239,-73.9425,Entire home/apt,2,18,2019-07-02,2.73,1,123,155
35215551,263707859,Sharon,40.72404,-73.98219,Entire home/apt,2,0,,,1,0,150
27088254,3191371,Jesse,40.807140000000004,-73.93746999999999,Private room,1,29,2019-06-21,3.04,3,193,80
33766179,236430571,Marguerite,40.6316,-73.94559,Entire home/apt,1,2,2019-06-02,1.02,1,132,80
3593821,18105672,Eric,40.716590000000004,-73.9458,Private room,30,1,2015-07-26,0.02,1,0,90
28415700,44090067,Khaula,40.716229999999996,-73.94328,Private room,1,30,2019-07-05,4.33,1,8,70
35353585,192784843,Adam,40.73125,-73.99933,Entire home/apt,5,0,,,1,9,300
24491450,4831440,Caroline,40.72152,-73.94945,Entire home/apt,4,12,2019-06-23,0.92,1,0,100
34181176,53720018,Vivi,40.74798,-73.987,Entire home/apt,2,0,,,1,0,299
7632731,39455276,Doug,40.7874,-73.97381,Entire home/apt,10,2,2018-08-03,0.06,1,36,600
27510869,113295877,Jonathan,40.634609999999995,-74.08937,Private room,3,6,2018-10-24,0.55,3,154,55
27936288,211034625,Elle,40.71409,-73.99575,Entire home/apt,3,9,2019-04-19,0.87,1,68,135
36066155,28891151,Kimesha,40.66802,-73.88724,Private room,2,0,,,4,90,75
19415114,59906749,Heidi,40.7794,-73.95427,Entire home/apt,3,6,2018-08-28,0.25,1,0,119
6644449,15537676,Alex,40.71082,-73.94275999999999,Private room,10,1,2015-10-11,0.02,1,0,80
30407158,228321090,Imade,40.72658,-73.98803000000001,Private room,1,20,2019-05-31,2.83,1,67,115
22360657,48858084,Bryant,40.73008,-74.00123,Entire home/apt,7,0,,,1,0,225
35253668,264043510,Ken,40.6624,-73.76348,Private room,1,2,2019-06-26,2.0,6,179,60
36482231,66058896,Luisa,40.69652,-73.91079,Private room,20,0,,,1,31,40
94035,35375,Savannah,40.759609999999995,-73.91117,Private room,1,42,2019-07-06,1.21,2,365,80
19505620,3538684,Laura,40.6881,-73.94682,Entire home/apt,28,37,2019-06-21,1.56,1,70,120
36315759,107434423,Blueground,40.713,-74.00990999999999,Entire home/apt,30,0,,,232,193,269
17905479,4253817,Cari,40.74123,-73.99521999999999,Entire home/apt,4,45,2019-06-13,1.66,1,49,200
28541768,215407308,Hawk,40.73829,-73.9274,Private room,3,14,2019-05-07,1.44,3,106,49
5990467,31102831,Marj,40.68401,-73.98521,Private room,4,120,2019-06-16,2.36,1,22,100
10104806,11095923,Tobias,40.69802,-73.91471999999999,Private room,1,0,,,3,0,40
15772447,90025899,Craig,40.704159999999995,-73.98539,Private room,2,146,2019-06-30,4.52,1,62,105
10008874,4409832,Chris,40.85139,-73.93722,Entire home/apt,6,0,,,1,0,150
29936213,1103289,Berk,40.71201,-73.94967,Entire home/apt,6,4,2019-06-02,0.57,1,11,94
32978570,97853468,Steven,40.817240000000005,-73.88878000000001,Private room,3,2,2019-06-29,0.68,4,335,60
34416461,251311623,Vitória,40.67853,-73.91261999999999,Private room,2,3,2019-07-08,1.48,5,167,58
1374457,5386695,Joanne,40.71668,-73.94083,Private room,28,0,,,1,365,55
26061337,384654,Fabio,40.74623,-73.94051,Entire home/apt,2,7,2019-06-07,2.23,1,122,140
30459160,84147508,Andre,40.70028,-73.90785,Entire home/apt,3,1,2018-12-30,0.16,1,0,190
2016579,8013034,Kenny And Christine,40.69641,-73.90994,Private room,1,13,2018-12-01,0.49,2,315,79
14865705,16795575,Zack,40.75338,-73.82342,Private room,1,6,2016-09-13,0.17,2,0,40
16123133,1628075,Zoe,40.69015,-73.97264,Entire home/apt,31,33,2018-11-17,1.2,1,281,265
16884405,40511252,Auset,40.70711,-73.95344,Private room,30,11,2019-03-31,0.38,3,249,55
2670522,13670148,Michelle,40.71209,-73.95196,Private room,2,32,2018-08-12,0.5,1,0,40
11655500,61842904,Catherine,40.67727,-73.96251,Entire home/apt,7,7,2019-06-20,0.18,3,26,106
22545036,12541753,Yiou,40.800340000000006,-73.96127,Private room,3,1,2018-01-13,0.06,1,0,39
291524,1470688,Philip,40.773379999999996,-73.98886999999999,Entire home/apt,7,14,2019-06-25,0.16,1,205,209
9575567,7252221,Zhenya,40.65221,-73.96289,Private room,14,5,2019-06-30,0.24,2,21,55
21967336,1852207,Christie,40.65903,-73.96036,Entire home/apt,3,3,2019-01-03,0.16,1,0,135
12148081,23913300,Kelly,40.71265,-73.96574,Entire home/apt,2,33,2019-06-25,0.86,2,76,300
4205816,20312973,Diana,40.664229999999996,-73.99565,Entire home/apt,5,6,2015-12-27,0.11,1,0,119
7226624,6407741,Graham,40.694990000000004,-73.9469,Private room,1,0,,,1,0,39
30430235,224414117,Gabriel,40.75505,-73.99811,Private room,1,16,2019-05-30,2.22,30,363,179
30038280,22749087,Marie,40.72514,-73.98504,Entire home/apt,3,7,2019-03-30,0.9,1,110,175
35940153,269762668,Ekaterina,40.73853,-73.97981999999999,Entire home/apt,5,0,,,1,236,179
22204016,139264026,Hillai,40.65596,-73.9535,Private room,10,1,2018-07-13,0.08,1,0,38
9520489,14466771,Michael,40.70702,-74.01675999999999,Entire home/apt,180,0,,,1,0,300
9409457,48790146,Violet,40.69182,-73.95696,Entire home/apt,2,127,2019-06-17,2.92,1,126,125
33666119,51596474,Antony,40.623290000000004,-74.02136,Shared room,10,1,2019-06-20,1.0,12,0,24
22078755,50292311,Brian,40.72837,-73.98546,Entire home/apt,4,17,2019-05-28,1.1,1,5,250
18547663,13008402,Afrodite,40.73158,-73.987,Entire home/apt,3,0,,,1,0,419
21982630,160503827,Christopher,40.71157,-73.94308000000001,Entire home/apt,3,7,2019-03-31,0.36,1,0,90
4270499,22171095,George & Diana,40.763690000000004,-73.92291,Entire home/apt,2,112,2018-06-18,1.94,2,0,125
51438,236421,Jessica,40.77333,-73.95199000000001,Private room,14,0,,,2,0,130
2011212,7683195,Brenton,40.727779999999996,-74.0086,Entire home/apt,2,18,2019-06-22,0.26,1,247,162
6796530,35574300,Spanky,40.67928,-73.98254,Private room,1,238,2019-07-01,4.85,1,236,98
18583921,5721788,Maria,40.69604,-73.92278,Private room,25,6,2017-09-14,0.24,1,0,65
4121173,17249397,Sushant,40.70499,-74.00819,Entire home/apt,1,2,2015-06-07,0.04,2,0,150
19701037,4422523,Marie,40.733940000000004,-74.0049,Entire home/apt,30,4,2019-03-03,0.27,6,153,140
33495663,121431667,Ellen,40.704640000000005,-74.0164,Entire home/apt,15,1,2019-06-23,1.0,1,2,134
10106768,16139880,Ksenia & Masha,40.677620000000005,-73.9159,Private room,3,69,2019-01-19,1.7,6,27,62
15207725,96341353,Tony & Grace,40.640570000000004,-74.0786,Private room,1,20,2019-07-01,0.63,3,337,110
11604885,28369674,Ramond,40.70357,-73.93444000000001,Private room,3,66,2019-07-02,1.9,2,91,69
35808316,76572037,Lisa,40.70964,-74.01798000000001,Entire home/apt,1,0,,,1,43,199
25285637,191011879,Conor,40.75298,-73.96919,Entire home/apt,2,50,2019-06-21,3.74,2,92,199
7900908,41658748,Ben,40.73518,-73.98047,Entire home/apt,2,105,2019-06-11,2.26,3,307,250
35065083,3398621,Nikita,40.69664,-73.99467,Entire home/apt,2,1,2019-06-10,1.0,1,0,140
22580951,21593637,Pat And Shelly,40.68464,-73.92656,Entire home/apt,3,30,2019-06-14,1.68,2,285,179
15165888,33346283,Jonathan,40.83185,-73.94806,Private room,5,19,2019-06-08,0.57,3,316,40
13463768,23121273,Samantha,40.64286,-73.94839,Entire home/apt,5,8,2019-04-10,0.22,1,0,75
34938245,221213143,David,40.74155,-73.98138,Entire home/apt,1,0,,,9,298,650
13956326,18113574,William,40.7121,-73.93705,Entire home/apt,4,1,2016-08-07,0.03,1,0,200
9586086,397900,Kari,40.63984,-73.97197,Entire home/apt,4,0,,,1,0,225
6244461,7290581,Juliana,40.678470000000004,-73.96694000000001,Entire home/apt,2,2,2017-01-14,0.06,1,0,150
898669,4782600,Brian,40.73276,-74.00074000000001,Entire home/apt,3,90,2019-03-24,1.17,1,184,150
31075624,3722715,Laura,40.69162,-73.95435,Private room,2,9,2019-07-01,1.48,2,0,80
34055336,14680337,Anya,40.79034,-73.94503,Private room,1,0,,,1,84,169
30355933,208136645,Andre,40.65267,-73.94256999999999,Private room,2,1,2018-12-27,0.15,4,296,45
10054480,16179625,Kt,40.826240000000006,-73.9434,Private room,3,58,2019-06-23,1.76,1,0,55
26035069,68327820,Sharlee,40.82314,-73.94245,Private room,2,13,2019-04-21,1.08,1,23,97
31127529,231150375,Olabimpe,40.68931,-73.93131,Private room,3,9,2019-06-03,1.79,4,126,65
5343821,27589508,James,40.756240000000005,-73.96417,Entire home/apt,2,84,2019-06-25,2.21,1,272,200
29884497,224731704,Andrew,40.765159999999995,-73.9888,Private room,1,11,2019-06-30,1.58,3,177,129
10369038,27673980,Amy,40.74651,-73.83176,Private room,1,112,2019-06-10,2.78,8,84,50
21777252,4333342,Megan,40.72833,-73.97926,Entire home/apt,6,6,2019-05-12,0.31,2,12,159
26633920,7117901,Krista,40.72878,-73.95823,Entire home/apt,3,0,,,1,0,137
17972013,42093468,Tsotne (Tut),40.81387,-73.91553,Private room,5,17,2018-01-18,0.65,4,23,42
27986129,6116657,Will,40.76228,-73.99027,Entire home/apt,3,25,2019-07-01,2.48,1,30,199
36235154,3850264,Jason,40.80658,-73.95736,Private room,3,1,2019-07-03,1.0,2,65,138
20152950,128414475,Nitya,40.70609,-73.92828,Private room,1,3,2017-08-27,0.13,3,0,91
26989977,24822059,Jessica,40.682140000000004,-73.96536,Entire home/apt,6,2,2018-08-29,0.18,1,0,119
131154,275563,Lauren,40.72473,-73.95199000000001,Entire home/apt,2,175,2019-07-07,1.79,1,139,165
32590792,219517861,Sonder (NYC),40.74763,-73.97524,Entire home/apt,2,5,2019-06-16,1.17,327,76,316
34685343,16597509,Sally,40.72566,-73.93972,Private room,7,1,2019-06-01,0.79,1,28,55
22249256,14815035,Amy,40.71938,-73.95476,Entire home/apt,3,0,,,1,0,170
7749472,13667779,Miriam,40.824529999999996,-73.93952,Private room,2,9,2019-06-04,0.19,2,280,60
7354701,3484734,JaimeLee & Travis,40.68396,-73.92872,Entire home/apt,7,6,2019-01-04,0.19,1,1,159
5681611,16514175,Karen,40.74595,-73.88691,Private room,1,20,2018-10-26,0.57,5,65,69
24656086,186334891,Muneeba,40.66294,-73.99349000000001,Entire home/apt,2,48,2019-06-23,3.42,2,171,169
25138149,3129460,Feliz,40.79523,-73.94230999999999,Entire home/apt,3,24,2019-06-29,1.94,1,337,200
22261208,405986,Sylvain,40.732690000000005,-73.8584,Entire home/apt,4,6,2018-09-23,0.32,1,6,81
35876621,21364757,Shiran,40.71775,-73.96211,Entire home/apt,2,0,,,1,174,75
28422482,11728318,John,40.726240000000004,-73.94285,Private room,2,24,2019-06-30,2.69,1,95,40
26813190,11982558,Giorgi,40.70313,-73.91450999999999,Private room,21,1,2019-05-03,0.44,1,36,37
29242098,41945759,Angely,40.85671,-73.92735,Private room,1,3,2018-12-29,0.35,1,0,165
31381171,47409152,Sherra,40.68623,-73.76209,Entire home/apt,1,9,2019-06-17,1.65,1,344,125
22856025,34635838,Madeline,40.60295,-74.17116999999999,Private room,1,34,2019-05-16,2.06,2,0,25
23601676,8994053,Alessandro,40.76187,-73.92761999999999,Entire home/apt,2,65,2019-07-01,4.05,1,259,190
21528329,25553833,Chandley,40.757659999999994,-73.92738,Entire home/apt,4,11,2018-09-03,0.56,1,0,108
33742429,1648806,Maraliz,40.71439,-73.9409,Private room,2,2,2019-06-10,1.18,2,174,90
21436689,45658261,Nat,40.671859999999995,-73.92244000000001,Entire home/apt,2,7,2018-02-04,0.35,1,0,100
158913,762563,Lennny & Megan,40.72489,-73.95494000000001,Entire home/apt,5,4,2015-03-13,0.05,1,0,130
31113241,11082255,Hasan,40.756440000000005,-73.82875,Entire home/apt,2,1,2019-01-01,0.16,1,0,200
9969773,39695769,Avra,40.667190000000005,-73.98957,Entire home/apt,7,0,,,1,0,250
35686575,268149976,Lulu,40.7315,-73.87931,Private room,1,2,2019-06-18,2.0,1,23,35
8535125,44932338,Maria,40.7657,-73.92469,Private room,2,15,2016-10-01,0.33,1,318,100
11377777,16969920,Talita,40.81633,-73.96146999999999,Entire home/apt,1,3,2017-01-10,0.09,1,0,110
17529164,11070120,Vernon,40.85929,-73.90048,Private room,22,10,2019-04-13,0.36,2,186,45
33168074,77393311,Edgar,40.69567,-73.84949,Private room,2,7,2019-05-31,2.0,1,174,50
11100541,48880382,Samaa,40.6785,-73.99594,Entire home/apt,4,37,2019-07-01,0.91,1,185,180
25229392,10256614,Cyn,40.79938,-73.94698000000001,Private room,2,52,2019-06-23,3.96,1,42,99
28607153,19303369,Hiroki,40.74951,-73.89378,Private room,30,2,2019-06-30,0.56,37,32,35
36223123,1409706,Dasi,40.68739,-73.97792,Private room,6,0,,,2,26,135
23559016,173021064,Katie,40.710809999999995,-73.94965,Private room,2,2,2018-04-22,0.13,2,7,75
2445856,3578009,Walther,40.74955,-73.95081,Private room,2,37,2018-10-06,0.58,2,97,100
22122470,161592215,Mukaram,40.80209,-73.93584,Entire home/apt,6,31,2019-06-21,1.68,2,276,210
26337439,198082137,Alex,40.74431,-73.98196,Entire home/apt,5,36,2019-06-09,2.87,1,124,350
23876355,16597520,Eliana,40.76641,-73.9193,Private room,3,6,2019-04-11,0.42,1,156,60
21139175,152493041,Clover,40.661970000000004,-73.92586999999999,Entire home/apt,3,14,2019-06-01,0.69,1,175,180
25683408,805344,Alec,40.82414,-73.95139,Private room,2,3,2019-07-06,3.0,2,68,65
35513883,204915695,Jian,40.63851,-74.00843,Private room,3,0,,,2,158,50
34654811,132786535,Carlos,40.7125,-73.87703,Entire home/apt,2,4,2019-06-15,2.79,2,155,169
3200522,1369577,Thomas & Gaby,40.67499,-73.92426999999999,Entire home/apt,5,175,2019-06-19,2.86,2,56,120
17860607,10914834,Heidi,40.704640000000005,-74.00715,Entire home/apt,2,108,2019-07-01,3.92,1,225,220
34316785,109843377,Rubi,40.679809999999996,-73.91022,Shared room,7,0,,,2,88,25
3531345,12337318,Andrew,40.82435,-73.94507,Private room,2,28,2019-04-26,0.82,2,80,70
13526990,45691473,Cheryl,40.66446,-73.97986999999999,Entire home/apt,4,0,,,1,0,400
19767924,139127299,Switch,40.71609,-73.99204,Entire home/apt,10,4,2018-11-05,0.19,1,0,198
32441243,243687825,Alejandro,40.675270000000005,-73.90862,Entire home/apt,1,28,2019-07-06,6.13,1,174,104
2026869,10411521,Matt,40.7282,-73.9834,Entire home/apt,5,0,,,1,0,120
5409372,7016520,Patricia,40.65497,-73.97459,Entire home/apt,2,17,2019-06-24,0.33,1,0,120
34020020,14950774,Gina,40.690940000000005,-73.99293,Entire home/apt,7,0,,,1,98,160
22653378,4792728,Adrian,40.81943,-73.90224,Private room,2,9,2018-09-30,0.65,1,0,80
2292366,440396,Mary,40.78103,-73.95069000000001,Entire home/apt,2,14,2019-06-01,0.33,1,0,75
54453,255583,Anka,40.76548,-73.98474,Shared room,6,10,2014-01-07,0.09,1,363,105
30393527,107434423,Blueground,40.72303,-73.98545,Entire home/apt,30,0,,,232,249,329
23820538,28373054,Nadira,40.71201,-73.95881999999999,Entire home/apt,3,14,2019-06-17,0.98,1,167,600
29929331,30985759,Taz,40.759640000000005,-73.99002,Shared room,1,59,2019-07-04,7.47,6,314,70
6336738,32992675,Hollie,40.68351,-73.93224000000001,Entire home/apt,3,90,2019-06-23,1.88,1,155,125
6410814,15613411,Stacey,40.7187,-73.99043,Entire home/apt,3,26,2017-05-06,0.52,1,0,185
14779590,16300594,Ari,40.716,-73.955,Private room,5,57,2019-06-25,1.65,3,104,52
29178713,31760835,Fon,40.635040000000004,-74.0289,Private room,1,7,2019-01-09,0.78,4,189,65
13995008,12455431,Tommy,40.71855,-73.99718,Shared room,1,0,,,1,0,500
10413474,53627366,Nick,40.71156,-73.96343,Entire home/apt,3,75,2019-06-25,1.84,1,112,319
